id,created_at,load_type,volt,frequency,power_factor,current,power,energy
1854,2023-07-14T18:12:43+00:00,Koryo KSW 11X steam iron,235.5,50.0,0.11,0.05,1.4,0.24
1855,2023-07-14T18:12:45+00:00,Dell 180W AC Laptop Adaptor,235.5,49.9,0.75,0.31,54.9,0.45
1856,2023-07-14T18:12:45+00:00,Koryo KSW 11X steam iron,235.6,50.0,0.11,0.05,1.4,0.24
1857,2023-07-14T18:12:47+00:00,Dell 180W AC Laptop Adaptor,235.5,50.0,0.75,0.31,54.9,0.45
1858,2023-07-14T18:12:47+00:00,Koryo KSW 11X steam iron,235.5,49.9,0.11,0.05,1.4,0.24
1859,2023-07-14T18:12:49+00:00,Dell 180W AC Laptop Adaptor,235.4,50.0,0.75,0.31,54.8,0.45
1860,2023-07-14T18:12:49+00:00,Koryo KSW 11X steam iron,235.5,50.0,0.11,0.05,1.4,0.24
1861,2023-07-14T18:12:51+00:00,Dell 180W AC Laptop Adaptor,235.6,50.0,0.75,0.31,54.8,0.45
1862,2023-07-14T18:12:51+00:00,Koryo KSW 11X steam iron,235.7,50.0,0.11,0.05,1.4,0.24
1863,2023-07-14T18:12:53+00:00,Dell 180W AC Laptop Adaptor,235.5,50.0,0.75,0.31,54.7,0.45
1864,2023-07-14T18:12:53+00:00,Koryo KSW 11X steam iron,235.6,50.0,0.11,0.05,1.4,0.24
1865,2023-07-14T18:12:55+00:00,Dell 180W AC Laptop Adaptor,235.7,49.9,0.75,0.31,54.7,0.45
1866,2023-07-14T18:12:55+00:00,Koryo KSW 11X steam iron,235.8,50.0,0.11,0.05,1.4,0.24
1867,2023-07-14T18:12:57+00:00,Dell 180W AC Laptop Adaptor,235.7,50.0,0.75,0.31,54.8,0.45
1868,2023-07-14T18:12:57+00:00,Koryo KSW 11X steam iron,235.8,50.0,0.11,0.05,1.4,0.24
1869,2023-07-14T18:12:59+00:00,Dell 180W AC Laptop Adaptor,234.7,50.0,0.76,0.31,54.6,0.45
1870,2023-07-14T18:12:59+00:00,Koryo KSW 11X steam iron,235.4,50.0,0.11,0.05,1.4,0.24
1871,2023-07-14T18:13:01+00:00,Dell 180W AC Laptop Adaptor,235.4,50.0,0.75,0.31,54.6,0.45
1872,2023-07-14T18:13:01+00:00,Koryo KSW 11X steam iron,235.5,50.0,0.11,0.05,1.4,0.24
1873,2023-07-14T18:13:03+00:00,Dell 180W AC Laptop Adaptor,235.4,50.0,0.75,0.31,54.5,0.45
1874,2023-07-14T18:13:03+00:00,Koryo KSW 11X steam iron,235.5,50.0,0.11,0.05,1.4,0.24
1875,2023-07-14T18:13:05+00:00,Dell 180W AC Laptop Adaptor,235.7,50.0,0.75,0.31,54.4,0.45
1876,2023-07-14T18:13:05+00:00,Koryo KSW 11X steam iron,235.8,50.0,0.11,0.05,1.4,0.24
1877,2023-07-14T18:13:07+00:00,Dell 180W AC Laptop Adaptor,235.9,50.0,0.75,0.32,56.2,0.45
1878,2023-07-14T18:13:07+00:00,Koryo KSW 11X steam iron,236.0,50.0,0.11,0.05,1.4,0.24
1879,2023-07-14T18:13:09+00:00,Dell 180W AC Laptop Adaptor,236.0,49.9,0.79,0.36,67.3,0.45
1880,2023-07-14T18:13:09+00:00,Koryo KSW 11X steam iron,236.1,50.0,0.11,0.05,1.4,0.24
1881,2023-07-14T18:13:11+00:00,Dell 180W AC Laptop Adaptor,235.9,50.0,0.81,0.4,75.1,0.45
1882,2023-07-14T18:13:11+00:00,Koryo KSW 11X steam iron,235.5,50.0,0.85,1.32,262.5,0.24
1883,2023-07-14T18:13:13+00:00,Dell 180W AC Laptop Adaptor,233.2,50.0,0.81,0.38,71.2,0.45
1884,2023-07-14T18:13:13+00:00,Koryo KSW 11X steam iron,233.2,49.9,1.0,5.3,1234.6,0.24
1885,2023-07-14T18:13:15+00:00,Dell 180W AC Laptop Adaptor,233.3,50.0,0.81,0.37,70.4,0.45
1886,2023-07-14T18:13:15+00:00,Koryo KSW 11X steam iron,233.2,50.0,1.0,5.28,1231.4,0.24
1887,2023-07-14T18:13:17+00:00,Dell 180W AC Laptop Adaptor,233.8,50.0,0.79,0.34,62.9,0.45
1888,2023-07-14T18:13:17+00:00,Koryo KSW 11X steam iron,233.8,50.0,1.0,4.26,1018.5,0.24
1889,2023-07-14T18:13:19+00:00,Dell 180W AC Laptop Adaptor,236.0,50.0,0.75,0.3,54.0,0.45
1890,2023-07-14T18:13:19+00:00,Koryo KSW 11X steam iron,236.1,50.0,0.11,0.05,1.4,0.24
1891,2023-07-14T18:13:21+00:00,Dell 180W AC Laptop Adaptor,236.1,50.0,0.75,0.3,53.9,0.45
1892,2023-07-14T18:13:21+00:00,Koryo KSW 11X steam iron,236.2,50.0,0.11,0.05,1.4,0.24
1893,2023-07-14T18:13:23+00:00,Dell 180W AC Laptop Adaptor,236.1,50.0,0.75,0.3,53.9,0.45
1894,2023-07-14T18:13:23+00:00,Koryo KSW 11X steam iron,236.2,50.0,0.11,0.05,1.4,0.24
1895,2023-07-14T18:13:25+00:00,Dell 180W AC Laptop Adaptor,236.0,50.0,0.75,0.3,53.8,0.45
1896,2023-07-14T18:13:25+00:00,Koryo KSW 11X steam iron,236.1,50.0,0.11,0.05,1.4,0.24
1897,2023-07-14T18:13:27+00:00,Dell 180W AC Laptop Adaptor,236.0,50.0,0.75,0.3,53.8,0.45
1898,2023-07-14T18:13:27+00:00,Koryo KSW 11X steam iron,236.1,50.0,0.11,0.05,1.4,0.24
1899,2023-07-14T18:13:29+00:00,Dell 180W AC Laptop Adaptor,235.9,50.0,0.75,0.3,53.6,0.45
1900,2023-07-14T18:13:29+00:00,Koryo KSW 11X steam iron,236.1,50.0,0.11,0.05,1.4,0.24
1901,2023-07-14T18:13:31+00:00,Dell 180W AC Laptop Adaptor,235.9,50.0,0.75,0.3,53.5,0.45
1902,2023-07-14T18:13:31+00:00,Koryo KSW 11X steam iron,236.0,50.0,0.11,0.05,1.4,0.24
1903,2023-07-14T18:13:34+00:00,Dell 180W AC Laptop Adaptor,236.0,50.0,0.75,0.3,53.5,0.45
1904,2023-07-14T18:13:34+00:00,Koryo KSW 11X steam iron,236.1,50.0,0.11,0.05,1.4,0.24
1905,2023-07-14T18:13:36+00:00,Dell 180W AC Laptop Adaptor,236.0,50.0,0.75,0.3,53.5,0.45
1906,2023-07-14T18:13:36+00:00,Koryo KSW 11X steam iron,236.2,50.0,0.11,0.05,1.4,0.24
1907,2023-07-14T18:13:38+00:00,Dell 180W AC Laptop Adaptor,236.2,50.0,0.75,0.3,53.3,0.45
1908,2023-07-14T18:13:38+00:00,Koryo KSW 11X steam iron,236.3,50.0,0.11,0.05,1.4,0.24
1909,2023-07-14T18:13:40+00:00,Dell 180W AC Laptop Adaptor,236.3,49.9,0.75,0.3,53.3,0.45
1910,2023-07-14T18:13:40+00:00,Koryo KSW 11X steam iron,236.4,50.0,0.11,0.05,1.4,0.24
1911,2023-07-14T18:13:42+00:00,Dell 180W AC Laptop Adaptor,236.5,50.0,0.75,0.3,53.2,0.45
1912,2023-07-14T18:13:42+00:00,Koryo KSW 11X steam iron,236.6,50.0,0.11,0.05,1.4,0.24
1913,2023-07-14T18:13:44+00:00,Dell 180W AC Laptop Adaptor,236.5,50.0,0.75,0.3,53.1,0.45
1914,2023-07-14T18:13:44+00:00,Koryo KSW 11X steam iron,236.7,50.0,0.11,0.05,1.4,0.24
1915,2023-07-14T18:13:46+00:00,Dell 180W AC Laptop Adaptor,236.6,50.0,0.75,0.3,53.1,0.45
1916,2023-07-14T18:13:46+00:00,Koryo KSW 11X steam iron,236.8,50.0,0.11,0.05,1.4,0.24
1917,2023-07-14T18:13:48+00:00,Dell 180W AC Laptop Adaptor,236.6,50.0,0.76,0.32,56.9,0.45
1918,2023-07-14T18:13:48+00:00,Koryo KSW 11X steam iron,236.8,50.0,0.11,0.05,1.4,0.24
1919,2023-07-14T18:13:50+00:00,Dell 180W AC Laptop Adaptor,236.0,50.0,0.8,0.38,71.4,0.45
1920,2023-07-14T18:13:50+00:00,Koryo KSW 11X steam iron,236.1,50.0,0.11,0.05,1.4,0.24
1921,2023-07-14T18:13:52+00:00,Dell 180W AC Laptop Adaptor,236.0,50.0,0.81,0.39,75.4,0.45
1922,2023-07-14T18:13:52+00:00,Koryo KSW 11X steam iron,236.1,50.0,0.11,0.05,1.4,0.24
1923,2023-07-14T18:13:54+00:00,Dell 180W AC Laptop Adaptor,236.1,50.0,0.8,0.37,70.2,0.45
1924,2023-07-14T18:13:54+00:00,Koryo KSW 11X steam iron,236.2,50.0,0.1,0.05,1.3,0.24
1925,2023-07-14T18:13:56+00:00,Dell 180W AC Laptop Adaptor,236.0,50.0,0.8,0.37,69.2,0.45
1926,2023-07-14T18:13:56+00:00,Koryo KSW 11X steam iron,236.1,50.0,0.11,0.05,1.4,0.24
1927,2023-07-14T18:13:58+00:00,Dell 180W AC Laptop Adaptor,236.5,50.0,0.75,0.3,52.7,0.45
1928,2023-07-14T18:13:58+00:00,Koryo KSW 11X steam iron,236.6,50.0,0.11,0.05,1.4,0.24
1929,2023-07-14T18:14:00+00:00,Dell 180W AC Laptop Adaptor,236.4,50.0,0.75,0.3,52.7,0.45
1930,2023-07-14T18:14:00+00:00,Koryo KSW 11X steam iron,236.5,50.0,0.11,0.05,1.4,0.24
1931,2023-07-14T18:14:02+00:00,Dell 180W AC Laptop Adaptor,236.4,50.0,0.75,0.3,52.6,0.45
1932,2023-07-14T18:14:02+00:00,Koryo KSW 11X steam iron,236.5,50.0,0.1,0.05,1.3,0.24
1933,2023-07-14T18:14:04+00:00,Dell 180W AC Laptop Adaptor,236.4,50.0,0.75,0.3,52.6,0.45
1934,2023-07-14T18:14:04+00:00,Koryo KSW 11X steam iron,236.5,50.0,0.11,0.05,1.4,0.24
1935,2023-07-14T18:14:06+00:00,Dell 180W AC Laptop Adaptor,236.4,50.0,0.75,0.3,52.5,0.45
1936,2023-07-14T18:14:06+00:00,Koryo KSW 11X steam iron,236.5,50.0,0.11,0.05,1.4,0.24
1937,2023-07-14T18:14:08+00:00,Dell 180W AC Laptop Adaptor,236.4,50.0,0.75,0.3,52.4,0.45
1938,2023-07-14T18:14:08+00:00,Koryo KSW 11X steam iron,236.5,50.0,0.11,0.05,1.4,0.24
1939,2023-07-14T18:14:10+00:00,Dell 180W AC Laptop Adaptor,234.4,50.0,0.75,0.3,52.3,0.45
1940,2023-07-14T18:14:10+00:00,Koryo KSW 11X steam iron,234.3,50.0,0.96,4.12,923.9,0.24
1941,2023-07-14T18:14:12+00:00,Dell 180W AC Laptop Adaptor,233.7,50.0,0.75,0.3,52.3,0.45
1942,2023-07-14T18:14:12+00:00,Koryo KSW 11X steam iron,233.7,50.0,1.0,5.28,1234.4,0.24
1943,2023-07-14T18:14:14+00:00,Dell 180W AC Laptop Adaptor,233.6,50.0,0.75,0.3,52.2,0.45
1944,2023-07-14T18:14:14+00:00,Koryo KSW 11X steam iron,233.5,50.0,1.0,5.27,1231.4,0.24
1945,2023-07-14T18:14:16+00:00,Dell 180W AC Laptop Adaptor,234.9,50.0,0.75,0.3,52.2,0.45
1946,2023-07-14T18:14:16+00:00,Koryo KSW 11X steam iron,236.5,50.0,0.11,0.05,1.4,0.24
1947,2023-07-14T18:14:18+00:00,Dell 180W AC Laptop Adaptor,236.3,50.0,0.74,0.3,52.1,0.45
1948,2023-07-14T18:14:18+00:00,Koryo KSW 11X steam iron,236.4,50.0,0.11,0.05,1.4,0.24
1949,2023-07-14T18:14:20+00:00,Dell 180W AC Laptop Adaptor,236.3,50.0,0.75,0.29,52.0,0.45
1950,2023-07-14T18:14:20+00:00,Koryo KSW 11X steam iron,236.5,50.0,0.11,0.05,1.4,0.24
1951,2023-07-14T18:14:22+00:00,Dell 180W AC Laptop Adaptor,236.3,50.0,0.75,0.29,52.0,0.45
1952,2023-07-14T18:14:22+00:00,Koryo KSW 11X steam iron,236.5,50.0,0.11,0.05,1.4,0.24
1953,2023-07-14T18:14:24+00:00,Dell 180W AC Laptop Adaptor,236.3,50.0,0.74,0.29,51.9,0.45
1954,2023-07-14T18:14:24+00:00,Koryo KSW 11X steam iron,236.4,50.0,0.11,0.05,1.4,0.24
1955,2023-07-14T18:14:26+00:00,Dell 180W AC Laptop Adaptor,236.5,50.0,0.75,0.29,51.9,0.45
1956,2023-07-14T18:14:26+00:00,Koryo KSW 11X steam iron,236.6,50.0,0.11,0.05,1.4,0.24
1957,2023-07-14T18:14:28+00:00,Dell 180W AC Laptop Adaptor,236.8,50.0,0.74,0.29,51.9,0.45
1958,2023-07-14T18:14:28+00:00,Koryo KSW 11X steam iron,237.3,50.0,0.11,0.05,1.4,0.24
1959,2023-07-14T18:14:30+00:00,Dell 180W AC Laptop Adaptor,236.4,50.0,0.75,0.29,51.8,0.45
1960,2023-07-14T18:14:30+00:00,Koryo KSW 11X steam iron,236.5,50.0,0.11,0.05,1.4,0.24
1961,2023-07-14T18:14:32+00:00,Dell 180W AC Laptop Adaptor,237.0,50.0,0.77,0.33,59.8,0.45
1962,2023-07-14T18:14:32+00:00,Koryo KSW 11X steam iron,237.2,50.0,0.11,0.05,1.4,0.24
1963,2023-07-14T18:14:35+00:00,Dell 180W AC Laptop Adaptor,237.1,50.0,0.8,0.39,74.0,0.45
1964,2023-07-14T18:14:35+00:00,Koryo KSW 11X steam iron,237.2,50.0,0.11,0.05,1.4,0.24
1965,2023-07-14T18:14:37+00:00,Dell 180W AC Laptop Adaptor,237.2,50.0,0.8,0.39,73.8,0.45
1966,2023-07-14T18:14:37+00:00,Koryo KSW 11X steam iron,237.3,50.0,0.11,0.05,1.4,0.24
1967,2023-07-14T18:14:39+00:00,Dell 180W AC Laptop Adaptor,237.4,50.0,0.79,0.36,68.4,0.45
1968,2023-07-14T18:14:39+00:00,Koryo KSW 11X steam iron,237.5,50.0,0.11,0.05,1.4,0.24
1969,2023-07-14T18:14:41+00:00,Dell 180W AC Laptop Adaptor,237.5,50.0,0.79,0.36,67.7,0.45
1970,2023-07-14T18:14:41+00:00,Koryo KSW 11X steam iron,237.7,50.0,0.11,0.05,1.4,0.24
1971,2023-07-14T18:14:43+00:00,Dell 180W AC Laptop Adaptor,237.6,50.0,0.74,0.29,51.4,0.45
1972,2023-07-14T18:14:43+00:00,Koryo KSW 11X steam iron,237.7,50.0,0.11,0.05,1.4,0.24
1973,2023-07-14T18:14:45+00:00,Dell 180W AC Laptop Adaptor,237.5,50.0,0.74,0.29,51.4,0.45
1974,2023-07-14T18:14:45+00:00,Koryo KSW 11X steam iron,237.6,50.0,0.11,0.05,1.4,0.24
1975,2023-07-14T18:14:47+00:00,Dell 180W AC Laptop Adaptor,237.5,50.0,0.74,0.29,51.3,0.45
1976,2023-07-14T18:14:47+00:00,Koryo KSW 11X steam iron,237.7,50.0,0.11,0.05,1.4,0.24
1977,2023-07-14T18:14:49+00:00,Dell 180W AC Laptop Adaptor,237.5,50.0,0.74,0.29,51.2,0.45
1978,2023-07-14T18:14:49+00:00,Koryo KSW 11X steam iron,237.7,49.9,0.11,0.05,1.4,0.24
1979,2023-07-14T18:14:51+00:00,Dell 180W AC Laptop Adaptor,237.4,50.0,0.74,0.29,51.2,0.45
1980,2023-07-14T18:14:51+00:00,Koryo KSW 11X steam iron,237.5,50.0,0.11,0.05,1.4,0.24
1981,2023-07-14T18:14:53+00:00,Dell 180W AC Laptop Adaptor,237.4,50.0,0.74,0.29,51.1,0.45
1982,2023-07-14T18:14:53+00:00,Koryo KSW 11X steam iron,237.5,49.9,0.11,0.05,1.4,0.24
1983,2023-07-14T18:14:55+00:00,Dell 180W AC Laptop Adaptor,237.3,49.9,0.74,0.29,51.1,0.45
1984,2023-07-14T18:14:55+00:00,Koryo KSW 11X steam iron,237.4,50.0,0.11,0.05,1.4,0.24
1985,2023-07-14T18:14:57+00:00,Dell 180W AC Laptop Adaptor,237.4,50.0,0.74,0.29,51.0,0.45
1986,2023-07-14T18:14:57+00:00,Koryo KSW 11X steam iron,237.5,50.0,0.11,0.05,1.4,0.24
1987,2023-07-14T18:14:59+00:00,Dell 180W AC Laptop Adaptor,237.4,50.0,0.74,0.29,50.9,0.45
1988,2023-07-14T18:14:59+00:00,Koryo KSW 11X steam iron,237.6,50.0,0.11,0.05,1.4,0.24
1989,2023-07-14T18:15:01+00:00,Dell 180W AC Laptop Adaptor,237.6,50.0,0.74,0.29,50.9,0.45
1990,2023-07-14T18:15:01+00:00,Koryo KSW 11X steam iron,237.7,50.0,0.11,0.05,1.4,0.24
1991,2023-07-14T18:15:03+00:00,Dell 180W AC Laptop Adaptor,237.6,50.0,0.74,0.29,50.8,0.45
1992,2023-07-14T18:15:03+00:00,Koryo KSW 11X steam iron,237.7,50.0,0.11,0.05,1.4,0.24
1993,2023-07-14T18:15:05+00:00,Dell 180W AC Laptop Adaptor,237.6,50.0,0.74,0.29,50.7,0.45
1994,2023-07-14T18:15:05+00:00,Koryo KSW 11X steam iron,237.7,50.0,0.11,0.05,1.4,0.24
1995,2023-07-14T18:15:07+00:00,Dell 180W AC Laptop Adaptor,237.4,50.0,0.74,0.29,50.7,0.45
1996,2023-07-14T18:15:07+00:00,Koryo KSW 11X steam iron,237.5,50.0,0.11,0.05,1.4,0.24
1997,2023-07-14T18:15:09+00:00,Dell 180W AC Laptop Adaptor,237.0,50.0,0.74,0.29,50.6,0.45
1998,2023-07-14T18:15:09+00:00,Koryo KSW 11X steam iron,237.1,50.0,0.11,0.05,1.4,0.24
1999,2023-07-14T18:15:11+00:00,Dell 180W AC Laptop Adaptor,235.0,49.9,0.74,0.29,50.5,0.45
2000,2023-07-14T18:15:11+00:00,Koryo KSW 11X steam iron,235.0,50.0,0.95,3.78,844.6,0.24
2001,2023-07-14T18:15:13+00:00,Dell 180W AC Laptop Adaptor,234.1,49.9,0.74,0.29,50.4,0.45
2002,2023-07-14T18:15:13+00:00,Koryo KSW 11X steam iron,234.1,50.0,1.0,5.31,1242.2,0.24
2003,2023-07-14T18:15:15+00:00,Dell 180W AC Laptop Adaptor,234.0,50.0,0.74,0.29,50.3,0.45
2004,2023-07-14T18:15:15+00:00,Koryo KSW 11X steam iron,234.0,49.9,1.0,5.28,1236.3,0.24
2005,2023-07-14T18:15:17+00:00,Dell 180W AC Laptop Adaptor,235.7,50.0,0.74,0.29,50.6,0.45
2006,2023-07-14T18:15:17+00:00,Koryo KSW 11X steam iron,235.8,50.0,1.0,2.65,642.7,0.24
2007,2023-07-14T18:15:19+00:00,Dell 180W AC Laptop Adaptor,237.1,50.0,0.8,0.39,74.2,0.45
2008,2023-07-14T18:15:19+00:00,Koryo KSW 11X steam iron,237.3,50.0,0.11,0.05,1.4,0.24
2009,2023-07-14T18:15:21+00:00,Dell 180W AC Laptop Adaptor,237.1,49.9,0.79,0.37,69.0,0.45
2010,2023-07-14T18:15:21+00:00,Koryo KSW 11X steam iron,237.2,49.9,0.11,0.05,1.4,0.24
2011,2023-07-14T18:15:23+00:00,Dell 180W AC Laptop Adaptor,237.2,49.9,0.79,0.36,66.8,0.45
2012,2023-07-14T18:15:23+00:00,Koryo KSW 11X steam iron,237.3,50.0,0.11,0.05,1.4,0.24
2013,2023-07-14T18:15:25+00:00,Dell 180W AC Laptop Adaptor,237.2,50.0,0.79,0.35,65.9,0.45
2014,2023-07-14T18:15:25+00:00,Koryo KSW 11X steam iron,237.3,50.0,0.11,0.05,1.4,0.24
2015,2023-07-14T18:15:27+00:00,Dell 180W AC Laptop Adaptor,237.2,50.0,0.73,0.29,50.0,0.45
2016,2023-07-14T18:15:27+00:00,Koryo KSW 11X steam iron,237.3,50.0,0.11,0.05,1.4,0.24
2017,2023-07-14T18:15:29+00:00,Dell 180W AC Laptop Adaptor,237.0,49.9,0.73,0.29,50.0,0.45
2018,2023-07-14T18:15:29+00:00,Koryo KSW 11X steam iron,237.1,49.9,0.11,0.05,1.4,0.24
2019,2023-07-14T18:15:31+00:00,Dell 180W AC Laptop Adaptor,237.0,49.9,0.73,0.29,49.9,0.45
2020,2023-07-14T18:15:31+00:00,Koryo KSW 11X steam iron,237.1,50.0,0.11,0.05,1.4,0.24
2021,2023-07-14T18:15:34+00:00,Dell 180W AC Laptop Adaptor,236.9,50.0,0.73,0.29,49.9,0.45
2022,2023-07-14T18:15:34+00:00,Koryo KSW 11X steam iron,237.0,49.9,0.11,0.05,1.4,0.24
2023,2023-07-14T18:15:36+00:00,Dell 180W AC Laptop Adaptor,237.0,50.0,0.73,0.29,49.8,0.45
2024,2023-07-14T18:15:36+00:00,Koryo KSW 11X steam iron,237.2,49.9,0.11,0.05,1.4,0.24
2025,2023-07-14T18:15:38+00:00,Dell 180W AC Laptop Adaptor,237.0,50.0,0.73,0.29,49.8,0.45
2026,2023-07-14T18:15:38+00:00,Koryo KSW 11X steam iron,237.1,49.9,0.11,0.05,1.4,0.24
2027,2023-07-14T18:15:40+00:00,Dell 180W AC Laptop Adaptor,236.8,50.0,0.73,0.29,49.7,0.45
2028,2023-07-14T18:15:40+00:00,Koryo KSW 11X steam iron,236.9,50.0,0.11,0.05,1.4,0.24
2029,2023-07-14T18:15:42+00:00,Dell 180W AC Laptop Adaptor,236.7,50.0,0.73,0.29,49.6,0.45
2030,2023-07-14T18:15:42+00:00,Koryo KSW 11X steam iron,236.8,50.0,0.11,0.05,1.4,0.24
2031,2023-07-14T18:15:44+00:00,Dell 180W AC Laptop Adaptor,236.8,50.0,0.73,0.29,49.6,0.45
2032,2023-07-14T18:15:44+00:00,Koryo KSW 11X steam iron,236.9,50.0,0.11,0.05,1.4,0.24
2033,2023-07-14T18:15:46+00:00,Dell 180W AC Laptop Adaptor,236.9,50.0,0.73,0.29,49.5,0.45
2034,2023-07-14T18:15:46+00:00,Koryo KSW 11X steam iron,237.0,50.0,0.11,0.05,1.4,0.24
2035,2023-07-14T18:15:48+00:00,Dell 180W AC Laptop Adaptor,236.8,49.9,0.73,0.29,49.5,0.45
2036,2023-07-14T18:15:48+00:00,Koryo KSW 11X steam iron,237.0,49.9,0.11,0.05,1.4,0.24
2037,2023-07-14T18:15:50+00:00,Dell 180W AC Laptop Adaptor,236.8,50.0,0.73,0.29,49.4,0.45
2038,2023-07-14T18:15:50+00:00,Koryo KSW 11X steam iron,237.0,50.0,0.11,0.05,1.4,0.24
2039,2023-07-14T18:15:52+00:00,Dell 180W AC Laptop Adaptor,236.9,49.9,0.73,0.28,49.4,0.45
2040,2023-07-14T18:15:52+00:00,Koryo KSW 11X steam iron,237.0,49.9,0.11,0.05,1.4,0.24
2041,2023-07-14T18:15:54+00:00,Dell 180W AC Laptop Adaptor,236.8,50.0,0.73,0.28,49.3,0.45
2042,2023-07-14T18:15:54+00:00,Koryo KSW 11X steam iron,237.0,50.0,0.11,0.05,1.4,0.24
2043,2023-07-14T18:15:56+00:00,Dell 180W AC Laptop Adaptor,236.7,49.9,0.73,0.28,49.2,0.45
2044,2023-07-14T18:15:56+00:00,Koryo KSW 11X steam iron,236.8,50.0,0.11,0.05,1.4,0.24
2045,2023-07-14T18:15:58+00:00,Dell 180W AC Laptop Adaptor,236.8,49.9,0.73,0.28,49.2,0.45
2046,2023-07-14T18:15:58+00:00,Koryo KSW 11X steam iron,236.9,49.9,0.11,0.05,1.4,0.24
2047,2023-07-14T18:16:00+00:00,Dell 180W AC Laptop Adaptor,236.8,50.0,0.74,0.3,52.2,0.45
2048,2023-07-14T18:16:00+00:00,Koryo KSW 11X steam iron,236.9,49.9,0.11,0.05,1.4,0.24
2049,2023-07-14T18:16:02+00:00,Dell 180W AC Laptop Adaptor,235.9,49.9,0.8,0.39,73.4,0.45
2050,2023-07-14T18:16:02+00:00,Koryo KSW 11X steam iron,236.0,50.0,0.11,0.05,1.4,0.24
2051,2023-07-14T18:16:04+00:00,Dell 180W AC Laptop Adaptor,236.3,49.9,0.79,0.36,67.7,0.45
2052,2023-07-14T18:16:04+00:00,Koryo KSW 11X steam iron,236.4,50.0,0.11,0.05,1.4,0.24
2053,2023-07-14T18:16:06+00:00,Dell 180W AC Laptop Adaptor,236.5,50.0,0.79,0.36,66.4,0.45
2054,2023-07-14T18:16:06+00:00,Koryo KSW 11X steam iron,236.6,50.0,0.11,0.05,1.4,0.24
2055,2023-07-14T18:16:08+00:00,Dell 180W AC Laptop Adaptor,236.8,49.9,0.78,0.34,62.1,0.45
2056,2023-07-14T18:16:08+00:00,Koryo KSW 11X steam iron,236.9,50.0,0.11,0.05,1.4,0.24
2057,2023-07-14T18:16:10+00:00,Dell 180W AC Laptop Adaptor,236.8,50.0,0.73,0.28,48.9,0.45
2058,2023-07-14T18:16:10+00:00,Koryo KSW 11X steam iron,236.9,49.9,0.11,0.05,1.4,0.24
2059,2023-07-14T18:16:12+00:00,Dell 180W AC Laptop Adaptor,233.8,50.0,0.74,0.28,48.7,0.45
2060,2023-07-14T18:16:12+00:00,Koryo KSW 11X steam iron,233.8,49.9,1.0,5.31,1241.1,0.24
2061,2023-07-14T18:16:14+00:00,Dell 180W AC Laptop Adaptor,233.8,49.9,0.74,0.28,48.8,0.45
2062,2023-07-14T18:16:14+00:00,Koryo KSW 11X steam iron,233.8,50.0,1.0,5.29,1237.4,0.24
2063,2023-07-14T18:16:16+00:00,Dell 180W AC Laptop Adaptor,233.8,49.9,0.74,0.28,48.7,0.45
2064,2023-07-14T18:16:16+00:00,Koryo KSW 11X steam iron,233.7,49.9,1.0,5.28,1233.0,0.24
2065,2023-07-14T18:16:18+00:00,Dell 180W AC Laptop Adaptor,236.5,49.9,0.73,0.28,48.7,0.45
2066,2023-07-14T18:16:18+00:00,Koryo KSW 11X steam iron,236.6,49.9,1.0,0.22,67.7,0.24
2067,2023-07-14T18:16:20+00:00,Dell 180W AC Laptop Adaptor,236.5,49.9,0.73,0.28,48.6,0.45
2068,2023-07-14T18:16:20+00:00,Koryo KSW 11X steam iron,236.6,49.9,0.11,0.05,1.4,0.24
2069,2023-07-14T18:16:22+00:00,Dell 180W AC Laptop Adaptor,236.5,50.0,0.73,0.28,48.6,0.45
2070,2023-07-14T18:16:22+00:00,Koryo KSW 11X steam iron,236.6,49.9,0.11,0.05,1.4,0.24
2071,2023-07-14T18:16:24+00:00,Dell 180W AC Laptop Adaptor,236.4,50.0,0.73,0.28,48.5,0.45
2072,2023-07-14T18:16:24+00:00,Koryo KSW 11X steam iron,236.5,49.9,0.11,0.05,1.4,0.24
2073,2023-07-14T18:16:26+00:00,Dell 180W AC Laptop Adaptor,236.3,49.9,0.73,0.28,48.5,0.45
2074,2023-07-14T18:16:26+00:00,Koryo KSW 11X steam iron,236.4,49.9,0.11,0.05,1.4,0.24
2075,2023-07-14T18:16:28+00:00,Dell 180W AC Laptop Adaptor,236.4,49.9,0.73,0.28,48.6,0.45
2076,2023-07-14T18:16:28+00:00,Koryo KSW 11X steam iron,236.5,49.9,0.11,0.05,1.4,0.24
2077,2023-07-14T18:16:30+00:00,Dell 180W AC Laptop Adaptor,236.4,49.9,0.73,0.28,48.5,0.45
2078,2023-07-14T18:16:30+00:00,Koryo KSW 11X steam iron,236.5,50.0,0.11,0.05,1.4,0.24
2079,2023-07-14T18:16:32+00:00,Dell 180W AC Laptop Adaptor,236.5,50.0,0.73,0.28,48.5,0.45
2080,2023-07-14T18:16:32+00:00,Koryo KSW 11X steam iron,236.6,49.9,0.11,0.05,1.4,0.24
2081,2023-07-14T18:16:34+00:00,Dell 180W AC Laptop Adaptor,236.4,49.9,0.73,0.28,48.4,0.45
2082,2023-07-14T18:16:34+00:00,Koryo KSW 11X steam iron,236.6,50.0,0.11,0.05,1.4,0.24
2083,2023-07-14T18:16:36+00:00,Dell 180W AC Laptop Adaptor,236.4,49.9,0.73,0.28,48.4,0.45
